Timestamp_ms,X_uT,Y_uT,Z_uT,Magnitude_uT,System_Time
534616,29.907,8.32,72.213,78.603,2025-05-29T22:41:30.618571
534625,29.84,8.453,72.16,78.543,2025-05-29T22:41:30.624786
534634,29.947,8.28,72.373,78.761,2025-05-29T22:41:30.627334
534643,29.853,8.227,72.227,78.585,2025-05-29T22:41:30.637579
534652,29.733,8.4,72.427,78.742,2025-05-29T22:41:30.648216
534660,29.867,8.2,72.267,78.624,2025-05-29T22:41:30.654479
534669,30.027,8.24,72.28,78.701,2025-05-29T22:41:30.667079
534678,29.827,8.267,72.24,78.591,2025-05-29T22:41:30.703959
534687,29.773,8.213,72.107,78.443,2025-05-29T22:41:30.712281
534696,29.987,8.387,72.12,78.555,2025-05-29T22:41:30.718556
534705,29.893,8.227,72.267,78.637,2025-05-29T22:41:30.719922
534714,30.067,8.187,72.227,78.662,2025-05-29T22:41:30.721274
534723,29.893,8.28,72.067,78.459,2025-05-29T22:41:30.723398
534732,29.973,8.333,72.307,78.715,2025-05-29T22:41:30.732719
534741,29.773,8.333,72.453,78.774,2025-05-29T22:41:30.736799
534749,29.92,8.28,72.24,78.628,2025-05-29T22:41:30.750918
534758,29.96,8.253,72.28,78.677,2025-05-29T22:41:30.757232
534767,29.867,8.4,72.227,78.608,2025-05-29T22:41:30.782016
534776,29.867,8.373,72.187,78.569,2025-05-29T22:41:30.803108
534785,29.92,8.44,72.293,78.694,2025-05-29T22:41:30.804493
534794,29.987,8.387,72.413,78.824,2025-05-29T22:41:30.805844
534803,29.8,8.267,72.147,78.495,2025-05-29T22:41:30.807195
534812,30.013,8.16,72.44,78.835,2025-05-29T22:41:30.816107
534821,29.853,8.32,72.173,78.546,2025-05-29T22:41:30.822333
534830,29.76,8.453,72.36,78.696,2025-05-29T22:41:30.824255
534839,30.0,8.307,72.427,78.833,2025-05-29T22:41:30.833356
534847,29.907,8.227,72.32,78.691,2025-05-29T22:41:30.845062
534856,29.747,8.387,72.467,78.782,2025-05-29T22:41:30.857765
534865,29.973,8.453,72.187,78.618,2025-05-29T22:41:30.864225
534874,29.853,8.4,72.467,78.824,2025-05-29T22:41:30.901133
534883,29.987,8.32,72.373,78.78,2025-05-29T22:41:30.902565
534892,29.947,8.4,72.333,78.737,2025-05-29T22:41:30.903923
534901,29.92,8.293,72.373,78.752,2025-05-29T22:41:30.910032
534910,29.84,8.4,72.347,78.708,2025-05-29T22:41:30.914239
534919,30.053,8.133,72.28,78.7,2025-05-29T22:41:30.920639
534928,29.84,8.48,72.173,78.558,2025-05-29T22:41:30.922570
534936,30.067,8.28,72.213,78.66,2025-05-29T22:41:30.930952
534945,30.027,8.4,72.24,78.682,2025-05-29T22:41:30.943838
534954,29.92,8.373,72.32,78.712,2025-05-29T22:41:30.950246
534963,29.787,8.4,72.453,78.786,2025-05-29T22:41:30.956543
534972,29.907,8.333,72.387,78.763,2025-05-29T22:41:31.001427
534981,29.893,8.32,72.453,78.818,2025-05-29T22:41:31.002895
534990,29.96,8.373,72.28,78.69,2025-05-29T22:41:31.004258
534999,29.88,8.307,72.387,78.751,2025-05-29T22:41:31.010903
535008,29.973,8.333,72.293,78.703,2025-05-29T22:41:31.020494
535017,29.96,8.267,72.32,78.715,2025-05-29T22:41:31.022954
535025,29.96,8.2,72.333,78.721,2025-05-29T22:41:31.033603
535034,29.893,8.387,72.4,78.776,2025-05-29T22:41:31.038070
535043,29.947,8.307,72.333,78.727,2025-05-29T22:41:31.050983
535052,29.92,8.467,72.293,78.697,2025-05-29T22:41:31.057339
535061,29.973,8.28,72.253,78.661,2025-05-29T22:41:31.101065
535070,29.96,8.427,72.12,78.549,2025-05-29T22:41:31.109283
535079,30.027,8.4,72.28,78.718,2025-05-29T22:41:31.115647
535088,29.893,8.32,72.373,78.745,2025-05-29T22:41:31.117012
535097,29.867,8.533,72.36,78.745,2025-05-29T22:41:31.118360
535106,29.92,8.293,72.267,78.654,2025-05-29T22:41:31.121665
535114,29.853,8.267,72.28,78.638,2025-05-29T22:41:31.130638
535123,29.853,8.373,72.467,78.821,2025-05-29T22:41:31.134386
535132,29.973,8.427,72.32,78.737,2025-05-29T22:41:31.136729
535141,29.853,8.48,72.413,78.783,2025-05-29T22:41:31.144197
535150,29.987,8.28,72.28,78.69,2025-05-29T22:41:31.156784
535159,30.013,8.32,72.4,78.815,2025-05-29T22:41:31.163156
535168,29.92,8.413,72.36,78.753,2025-05-29T22:41:31.200769
535177,29.84,8.493,72.227,78.608,2025-05-29T22:41:31.209466
535186,29.893,8.267,72.293,78.666,2025-05-29T22:41:31.215677
535195,29.92,8.387,72.187,78.59,2025-05-29T22:41:31.217043
535204,29.96,8.467,72.32,78.737,2025-05-29T22:41:31.218393
535212,29.88,8.373,72.32,78.696,2025-05-29T22:41:31.221470
535221,29.947,8.293,72.48,78.86,2025-05-29T22:41:31.230929
535230,29.933,8.36,72.36,78.752,2025-05-29T22:41:31.234563
535239,30.013,8.48,72.28,78.722,2025-05-29T22:41:31.243014
535248,29.96,8.413,72.253,78.67,2025-05-29T22:41:31.249447
535257,29.867,8.32,72.293,78.661,2025-05-29T22:41:31.255847
535266,30.067,8.387,72.253,78.708,2025-05-29T22:41:31.262187
535275,29.88,8.533,72.307,78.701,2025-05-29T22:41:31.299642
535284,29.88,8.573,72.28,78.681,2025-05-29T22:41:31.301069
535293,29.787,8.44,72.227,78.582,2025-05-29T22:41:31.302431
535301,30.013,8.507,72.333,78.774,2025-05-29T22:41:31.303787
535310,29.973,8.587,72.24,78.681,2025-05-29T22:41:31.312094
535319,30.053,8.68,72.24,78.722,2025-05-29T22:41:31.318885
535328,29.92,8.653,72.24,78.668,2025-05-29T22:41:31.320950
535337,29.813,8.573,72.36,78.729,2025-05-29T22:41:31.331311
535346,29.88,8.387,72.253,78.636,2025-05-29T22:41:31.341223
535355,29.947,8.56,72.4,78.815,2025-05-29T22:41:31.353713
535364,29.973,8.68,72.253,78.704,2025-05-29T22:41:31.372880
535373,29.827,8.453,72.373,78.734,2025-05-29T22:41:31.397677
535382,29.893,8.44,72.4,78.782,2025-05-29T22:41:31.399049
535390,29.787,8.547,72.32,78.68,2025-05-29T22:41:31.400395
535399,29.933,8.533,72.107,78.538,2025-05-29T22:41:31.401745
535408,29.92,8.52,72.373,78.776,2025-05-29T22:41:31.410537
535417,29.92,8.56,72.24,78.658,2025-05-29T22:41:31.416875
535426,29.893,8.493,72.547,78.923,2025-05-29T22:41:31.418725
535435,29.88,8.493,72.293,78.685,2025-05-29T22:41:31.430524
535444,29.827,8.453,72.427,78.783,2025-05-29T22:41:31.439079
535453,29.867,8.533,72.24,78.635,2025-05-29T22:41:31.451803
535462,29.893,8.52,72.347,78.742,2025-05-29T22:41:31.458525
535471,29.773,8.627,72.413,78.769,2025-05-29T22:41:31.496112
535479,29.88,8.573,72.28,78.681,2025-05-29T22:41:31.497499
535488,29.92,8.36,72.253,78.649,2025-05-29T22:41:31.498853
535497,29.867,8.44,72.333,78.711,2025-05-29T22:41:31.504364
535506,30.08,8.573,72.267,78.745,2025-05-29T22:41:31.508805
535515,29.893,8.547,72.413,78.806,2025-05-29T22:41:31.515146
535524,30.013,8.507,72.36,78.798,2025-05-29T22:41:31.517055
535533,29.773,8.507,72.16,78.523,2025-05-29T22:41:31.527746
535542,29.84,8.507,72.2,78.585,2025-05-29T22:41:31.537109
535551,29.853,8.467,72.28,78.659,2025-05-29T22:41:31.543528
535560,29.8,8.507,72.373,78.729,2025-05-29T22:41:31.556171
535568,30.067,8.507,72.32,78.782,2025-05-29T22:41:31.593808
535577,29.893,8.6,72.213,78.628,2025-05-29T22:41:31.602238
535586,29.773,8.6,72.28,78.644,2025-05-29T22:41:31.608546
535595,30.027,8.507,72.32,78.766,2025-05-29T22:41:31.620536
535604,29.96,8.453,72.213,78.637,2025-05-29T22:41:31.623276
535613,29.947,8.493,72.187,78.612,2025-05-29T22:41:31.627170
535622,29.933,8.733,72.267,78.707,2025-05-29T22:41:31.633651
535631,29.893,8.587,72.227,78.639,2025-05-29T22:41:31.640148
535640,29.88,8.627,72.227,78.638,2025-05-29T22:41:31.659308
535649,29.813,8.68,72.32,78.704,2025-05-29T22:41:31.691180
535657,29.893,8.64,72.28,78.693,2025-05-29T22:41:31.692578
535666,29.893,8.547,72.267,78.671,2025-05-29T22:41:31.693939
535675,30.0,8.587,72.373,78.814,2025-05-29T22:41:31.700234
535684,30.08,8.587,72.307,78.783,2025-05-29T22:41:31.703687
535693,29.947,8.707,72.493,78.917,2025-05-29T22:41:31.709923
535702,29.947,8.547,72.307,78.728,2025-05-29T22:41:31.711708
535711,30.04,8.573,72.347,78.803,2025-05-29T22:41:31.720923
535720,29.853,8.627,72.28,78.677,2025-05-29T22:41:31.724694
535729,29.88,8.427,72.36,78.739,2025-05-29T22:41:31.732680
535738,29.76,8.667,72.347,78.707,2025-05-29T22:41:31.745301
535747,30.027,8.52,72.067,78.535,2025-05-29T22:41:31.751803
535755,30.04,8.587,72.307,78.768,2025-05-29T22:41:31.790178
535764,29.973,8.52,72.267,78.699,2025-05-29T22:41:31.791599
535773,29.96,8.507,72.32,78.741,2025-05-29T22:41:31.792952
535782,30.04,8.44,72.253,78.703,2025-05-29T22:41:31.799258
535791,30.08,8.547,72.213,78.693,2025-05-29T22:41:31.808310
535800,30.2,8.48,72.293,78.805,2025-05-29T22:41:31.810088
535809,30.147,8.587,72.133,78.65,2025-05-29T22:41:31.818593
535818,30.2,8.573,72.227,78.754,2025-05-29T22:41:31.823079
535827,30.0,8.48,72.347,78.778,2025-05-29T22:41:31.830565
535836,30.12,8.653,72.12,78.635,2025-05-29T22:41:31.836996
535844,30.027,8.587,72.133,78.604,2025-05-29T22:41:31.843279
535853,30.253,8.587,72.147,78.703,2025-05-29T22:41:31.887901
535862,30.053,8.533,72.253,78.718,2025-05-29T22:41:31.889293
535871,30.107,8.52,72.347,78.823,2025-05-29T22:41:31.890642
535880,30.027,8.627,72.187,78.657,2025-05-29T22:41:31.900056
535889,30.133,8.56,72.133,78.642,2025-05-29T22:41:31.906197
535898,30.173,8.6,72.24,78.759,2025-05-29T22:41:31.908592
535907,30.16,8.547,72.227,78.736,2025-05-29T22:41:31.917202
535916,30.013,8.587,72.347,78.794,2025-05-29T22:41:31.919568
535924,29.987,8.48,72.333,78.761,2025-05-29T22:41:31.928705
535933,29.96,8.653,72.08,78.537,2025-05-29T22:41:31.941266
535942,30.0,8.547,72.253,78.699,2025-05-29T22:41:31.984070
535951,30.107,8.493,72.227,78.71,2025-05-29T22:41:31.992201
535960,30.067,8.667,72.24,78.726,2025-05-29T22:41:31.998234
535969,29.96,8.613,72.24,78.679,2025-05-29T22:41:31.999600
535978,30.04,8.547,72.147,78.617,2025-05-29T22:41:32.000947
535987,30.013,8.68,71.947,78.438,2025-05-29T22:41:32.002291
535996,29.96,8.587,72.213,78.652,2025-05-29T22:41:32.003649
536005,29.947,8.747,72.12,78.579,2025-05-29T22:41:32.006098
536014,30.053,8.627,72.24,78.716,2025-05-29T22:41:32.014793
536022,29.973,8.587,72.32,78.755,2025-05-29T22:41:32.018383
536031,30.133,8.653,72.12,78.64,2025-05-29T22:41:32.026782
536040,29.933,8.547,72.147,78.576,2025-05-29T22:41:32.033063
536049,30.253,8.573,72.28,78.824,2025-05-29T22:41:32.045384
536058,30.067,8.68,72.147,78.642,2025-05-29T22:41:32.082901
536067,30.2,8.653,72.213,78.751,2025-05-29T22:41:32.084283
536076,30.053,8.533,72.36,78.816,2025-05-29T22:41:32.085411
536085,30.053,8.587,72.32,78.785,2025-05-29T22:41:32.086774
536094,29.96,8.653,72.28,78.72,2025-05-29T22:41:32.095965
536102,30.173,8.547,72.2,78.717,2025-05-29T22:41:32.102366
536111,30.053,8.64,72.093,78.583,2025-05-29T22:41:32.104317
536120,30.053,8.547,72.227,78.695,2025-05-29T22:41:32.115378
536129,30.067,8.48,72.347,78.803,2025-05-29T22:41:32.130214
536138,30.147,8.613,72.24,78.75,2025-05-29T22:41:32.136607
536147,30.173,8.52,72.227,78.738,2025-05-29T22:41:32.142928
536156,30.08,8.573,72.107,78.598,2025-05-29T22:41:32.179796
536165,30.32,8.533,72.24,78.808,2025-05-29T22:41:32.181172
536174,30.227,8.507,72.16,78.696,2025-05-29T22:41:32.182523
536183,30.027,8.507,72.053,78.522,2025-05-29T22:41:32.188109
536191,30.053,8.587,72.2,78.675,2025-05-29T22:41:32.192171
536200,30.027,8.613,72.147,78.619,2025-05-29T22:41:32.198394
536209,30.107,8.64,72.333,78.824,2025-05-29T22:41:32.208806
536218,30.093,8.64,72.253,78.745,2025-05-29T22:41:32.220361
536227,30.093,8.587,72.08,78.58,2025-05-29T22:41:32.226744
536236,30.0,8.68,72.08,78.555,2025-05-29T22:41:32.239094
536245,29.96,8.587,72.24,78.676,2025-05-29T22:41:32.275895
536254,30.053,8.667,72.267,78.745,2025-05-29T22:41:32.277302
536263,30.2,8.6,72.467,78.977,2025-05-29T22:41:32.278652
536272,30.2,8.613,72.227,78.759,2025-05-29T22:41:32.280446
536280,29.92,8.547,72.373,78.779,2025-05-29T22:41:32.288426
536289,30.187,8.667,72.32,78.845,2025-05-29T22:41:32.295815
536298,30.187,8.467,72.213,78.725,2025-05-29T22:41:32.304344
536307,30.12,8.533,72.28,78.768,2025-05-29T22:41:32.308045
536316,30.04,8.587,72.253,78.719,2025-05-29T22:41:32.322241
536325,30.067,8.667,72.213,78.701,2025-05-29T22:41:32.328550
536334,30.093,8.747,72.2,78.708,2025-05-29T22:41:32.334869
536343,30.227,8.533,72.293,78.821,2025-05-29T22:41:32.371805
536352,30.067,8.76,72.2,78.699,2025-05-29T22:41:32.373263
536361,30.12,8.64,72.173,78.682,2025-05-29T22:41:32.374609
536369,30.093,8.6,72.24,78.729,2025-05-29T22:41:32.375973
536378,30.053,8.493,72.12,78.592,2025-05-29T22:41:32.384439
536387,30.12,8.547,72.173,78.672,2025-05-29T22:41:32.390451
536396,30.053,8.613,72.147,78.629,2025-05-29T22:41:32.392464
536405,30.213,8.573,72.293,78.821,2025-05-29T22:41:32.401202
536414,29.987,8.547,72.267,78.707,2025-05-29T22:41:32.412349
536423,30.12,8.72,72.187,78.703,2025-05-29T22:41:32.418686
536432,30.08,8.52,72.253,78.727,2025-05-29T22:41:32.443730
536441,30.227,8.547,72.28,78.811,2025-05-29T22:41:32.468138
536450,29.707,8.507,72.267,78.596,2025-05-29T22:41:32.469520
536458,30.027,8.613,72.053,78.533,2025-05-29T22:41:32.470874
536467,30.12,8.493,72.373,78.85,2025-05-29T22:41:32.472587
536476,29.92,8.653,72.2,78.632,2025-05-29T22:41:32.480533
536485,30.12,8.493,72.28,78.764,2025-05-29T22:41:32.486802
536494,30.04,8.533,72.24,78.701,2025-05-29T22:41:32.489297
536503,30.173,8.453,72.187,78.694,2025-05-29T22:41:32.498517
536512,30.173,8.493,72.307,78.809,2025-05-29T22:41:32.509499
536521,30.12,8.613,72.227,78.728,2025-05-29T22:41:32.521673
536530,30.0,8.52,72.44,78.868,2025-05-29T22:41:32.551397
536539,29.853,8.667,72.173,78.583,2025-05-29T22:41:32.567506
536547,30.053,8.56,72.2,78.672,2025-05-29T22:41:32.568875
536556,30.16,8.6,72.187,78.705,2025-05-29T22:41:32.570226
536565,30.2,8.533,72.333,78.848,2025-05-29T22:41:32.572186
536574,29.96,8.547,72.28,78.709,2025-05-29T22:41:32.580555
536583,29.987,8.587,72.307,78.748,2025-05-29T22:41:32.587906
536592,30.12,8.547,72.387,78.868,2025-05-29T22:41:32.597063
536601,29.973,8.427,72.227,78.652,2025-05-29T22:41:32.601479
536610,30.2,8.493,72.307,78.819,2025-05-29T22:41:32.608816
536619,30.027,8.48,72.333,78.776,2025-05-29T22:41:32.621252
536628,30.027,8.72,72.173,78.655,2025-05-29T22:41:32.628238
536636,30.053,8.68,72.2,78.685,2025-05-29T22:41:32.666561
536645,30.0,8.587,72.253,78.704,2025-05-29T22:41:32.667931
536654,30.067,8.64,72.24,78.723,2025-05-29T22:41:32.669286
536663,30.213,8.68,72.173,78.722,2025-05-29T22:41:32.670425
536672,30.2,8.587,72.187,78.719,2025-05-29T22:41:32.679390
536681,30.093,8.52,72.333,78.806,2025-05-29T22:41:32.685542
536690,30.08,8.627,72.213,78.702,2025-05-29T22:41:32.688136
536699,30.12,8.48,72.267,78.75,2025-05-29T22:41:32.697368
536708,30.053,8.547,72.333,78.793,2025-05-29T22:41:32.703145
536717,29.987,8.453,72.173,78.611,2025-05-29T22:41:32.715950
536725,30.013,8.653,72.187,78.655,2025-05-29T22:41:32.728828
536734,30.12,8.52,72.267,78.755,2025-05-29T22:41:32.766911
536743,30.253,8.6,72.293,78.839,2025-05-29T22:41:32.768283
536752,30.013,8.547,72.227,78.68,2025-05-29T22:41:32.769639
536761,30.0,8.64,72.107,78.575,2025-05-29T22:41:32.770988
536770,30.12,8.573,72.347,78.834,2025-05-29T22:41:32.779914
536779,29.96,8.547,72.293,78.721,2025-05-29T22:41:32.786520
536788,30.12,8.533,72.267,78.756,2025-05-29T22:41:32.788977
536797,29.973,8.64,72.2,78.65,2025-05-29T22:41:32.798690
536806,29.947,8.467,72.093,78.523,2025-05-29T22:41:32.802399
536814,30.107,8.56,72.147,78.644,2025-05-29T22:41:32.810999
536823,30.133,8.64,72.16,78.675,2025-05-29T22:41:32.823696
536832,30.107,8.667,72.12,78.631,2025-05-29T22:41:32.830321
536841,30.24,8.627,72.173,78.727,2025-05-29T22:41:32.868545
536850,30.12,8.653,72.16,78.671,2025-05-29T22:41:32.869959
536859,29.973,8.467,72.307,78.73,2025-05-29T22:41:32.871314
536868,30.147,8.56,72.093,78.61,2025-05-29T22:41:32.872674
536877,30.08,8.56,72.267,78.744,2025-05-29T22:41:32.881463
536886,30.027,8.68,72.253,78.724,2025-05-29T22:41:32.887661
536895,29.76,8.627,72.133,78.507,2025-05-29T22:41:32.889462
536903,30.04,8.613,72.36,78.82,2025-05-29T22:41:32.899944
536912,30.0,8.48,72.293,78.729,2025-05-29T22:41:32.910693
536921,30.013,8.573,72.213,78.671,2025-05-29T22:41:32.923664
536930,30.027,8.68,72.067,78.553,2025-05-29T22:41:32.930376
536939,30.08,8.6,72.253,78.736,2025-05-29T22:41:32.968730
536948,30.173,8.573,72.16,78.683,2025-05-29T22:41:32.970116
536957,30.147,8.547,72.213,78.719,2025-05-29T22:41:32.971467
536966,30.0,8.547,72.347,78.785,2025-05-29T22:41:32.981054
536975,29.947,8.6,72.267,78.697,2025-05-29T22:41:32.987438
536984,30.027,8.653,72.16,78.636,2025-05-29T22:41:32.989286
536992,30.053,8.507,72.213,78.679,2025-05-29T22:41:33.000271
537001,29.947,8.707,72.16,78.611,2025-05-29T22:41:33.010946
537010,30.067,8.467,72.16,78.63,2025-05-29T22:41:33.017522
537019,30.053,8.56,72.253,78.721,2025-05-29T22:41:33.023973
537028,30.173,8.613,72.187,78.712,2025-05-29T22:41:33.030604
537037,30.0,8.48,72.187,78.631,2025-05-29T22:41:33.069129
537046,29.88,8.56,72.28,78.68,2025-05-29T22:41:33.070521
537055,30.053,8.587,72.32,78.785,2025-05-29T22:41:33.071869
537064,30.0,8.547,72.32,78.761,2025-05-29T22:41:33.077893
537073,29.987,8.533,72.293,78.73,2025-05-29T22:41:33.082082
537081,30.013,8.4,72.107,78.554,2025-05-29T22:41:33.088532
537090,30.053,8.44,72.333,78.782,2025-05-29T22:41:33.090197
537099,30.133,8.56,72.413,78.899,2025-05-29T22:41:33.100114
537108,30.067,8.693,72.253,78.741,2025-05-29T22:41:33.102463
537117,30.107,8.573,72.387,78.865,2025-05-29T22:41:33.118358
537126,29.987,8.493,72.427,78.848,2025-05-29T22:41:33.124822
537135,30.107,8.44,72.307,78.778,2025-05-29T22:41:33.131476
537144,30.187,8.52,72.213,78.731,2025-05-29T22:41:33.169819
537153,29.773,8.667,72.173,78.553,2025-05-29T22:41:33.171202
537162,30.067,8.613,72.453,78.916,2025-05-29T22:41:33.172567
537170,29.96,8.733,72.16,78.619,2025-05-29T22:41:33.174771
537179,30.013,8.547,72.227,78.68,2025-05-29T22:41:33.182888
537188,29.947,8.6,72.2,78.636,2025-05-29T22:41:33.189076
537197,30.013,8.56,72.267,78.718,2025-05-29T22:41:33.190813
537206,30.053,8.533,72.293,78.755,2025-05-29T22:41:33.200347
537215,30.04,8.547,72.16,78.629,2025-05-29T22:41:33.212184
537224,30.147,8.56,72.32,78.818,2025-05-29T22:41:33.218872
537233,29.947,8.68,72.093,78.547,2025-05-29T22:41:33.231827
537242,29.813,8.52,72.16,78.54,2025-05-29T22:41:33.270139
537251,30.067,8.573,72.267,78.74,2025-05-29T22:41:33.271301
537259,30.173,8.6,72.24,78.759,2025-05-29T22:41:33.272654
537268,30.053,8.453,72.213,78.673,2025-05-29T22:41:33.274009
537277,30.093,8.56,72.253,78.736,2025-05-29T22:41:33.283595
537286,30.0,8.613,72.28,78.731,2025-05-29T22:41:33.289981
537295,30.08,8.547,72.227,78.705,2025-05-29T22:41:33.291726
537304,29.813,8.627,72.333,78.711,2025-05-29T22:41:33.301519
537313,30.013,8.68,72.2,78.67,2025-05-29T22:41:33.313037
537322,30.0,8.64,72.36,78.807,2025-05-29T22:41:33.319521
537331,29.787,8.707,72.107,78.501,2025-05-29T22:41:33.332320
537340,29.987,8.56,72.293,78.732,2025-05-29T22:41:33.370884
537348,29.76,8.467,72.347,78.685,2025-05-29T22:41:33.372294
537357,30.027,8.56,72.413,78.858,2025-05-29T22:41:33.373645
537366,29.907,8.68,72.147,78.58,2025-05-29T22:41:33.375814
537375,30.08,8.56,72.293,78.768,2025-05-29T22:41:33.383721
537384,29.96,8.56,72.227,78.661,2025-05-29T22:41:33.390224
537393,30.08,8.453,72.24,78.708,2025-05-29T22:41:33.392133
537402,30.04,8.707,72.173,78.659,2025-05-29T22:41:33.401191
537411,30.067,8.56,72.173,78.653,2025-05-29T22:41:33.406218
537420,29.733,8.547,72.24,78.586,2025-05-29T22:41:33.413838
537429,30.107,8.64,72.227,78.726,2025-05-29T22:41:33.426829
537437,30.0,8.587,72.253,78.704,2025-05-29T22:41:33.445203
537446,29.88,8.667,72.28,78.691,2025-05-29T22:41:33.471730
537455,29.947,8.533,72.253,78.678,2025-05-29T22:41:33.473147
537464,29.96,8.6,72.36,78.788,2025-05-29T22:41:33.474499
537473,30.027,8.68,72.067,78.553,2025-05-29T22:41:33.475867
537482,30.013,8.387,72.307,78.736,2025-05-29T22:41:33.477141
537491,30.0,8.52,72.173,78.623,2025-05-29T22:41:33.486762
537500,30.12,8.44,72.267,78.746,2025-05-29T22:41:33.493172
537509,29.96,8.44,72.187,78.611,2025-05-29T22:41:33.505945
537517,29.907,8.627,72.293,78.709,2025-05-29T22:41:33.516362
537526,29.947,8.52,72.213,78.639,2025-05-29T22:41:33.522803
537535,30.0,8.573,72.28,78.727,2025-05-29T22:41:33.535740
537544,30.0,8.653,72.213,78.674,2025-05-29T22:41:33.574027
537553,30.013,8.56,72.32,78.767,2025-05-29T22:41:33.575402
537562,30.0,8.627,72.387,78.831,2025-05-29T22:41:33.576753
537571,30.107,8.573,72.107,78.608,2025-05-29T22:41:33.578117
537580,29.947,8.467,72.347,78.756,2025-05-29T22:41:33.587042
537589,30.107,8.653,72.373,78.862,2025-05-29T22:41:33.593381
537598,29.733,8.573,72.227,78.576,2025-05-29T22:41:33.595186
537606,29.92,8.413,72.027,78.446,2025-05-29T22:41:33.606828
537615,29.907,8.467,72.307,78.704,2025-05-29T22:41:33.616231
537624,29.92,8.573,72.333,78.745,2025-05-29T22:41:33.622756
537633,29.973,8.533,72.253,78.688,2025-05-29T22:41:33.629324
537642,29.933,8.52,72.093,78.524,2025-05-29T22:41:33.673701
537651,29.933,8.733,72.173,78.621,2025-05-29T22:41:33.675105
537660,29.973,8.44,72.467,78.874,2025-05-29T22:41:33.676457
537669,30.0,8.6,72.133,78.595,2025-05-29T22:41:33.677828
537678,29.973,8.733,72.373,78.82,2025-05-29T22:41:33.686662
537687,29.907,8.653,72.133,78.565,2025-05-29T22:41:33.692907
537695,29.853,8.64,72.267,78.666,2025-05-29T22:41:33.694752
537704,29.907,8.653,72.213,78.639,2025-05-29T22:41:33.703488
537713,29.987,8.56,72.187,78.635,2025-05-29T22:41:33.728564
537722,29.96,8.613,72.04,78.496,2025-05-29T22:41:33.772935
537731,29.92,8.64,72.213,78.642,2025-05-29T22:41:33.774361
537740,30.053,8.573,72.373,78.833,2025-05-29T22:41:33.775729
537749,29.973,8.573,72.2,78.643,2025-05-29T22:41:33.777085
537758,29.88,8.613,72.173,78.587,2025-05-29T22:41:33.785955
537767,29.907,8.667,72.093,78.53,2025-05-29T22:41:33.792572
537776,29.933,8.613,72.08,78.522,2025-05-29T22:41:33.794221
